12_1	1	1.0
1212_1	2	0.829292720336
1223_1	2	0.829292720336
1223_2	2	0.829292720336
1223_3	2	0.829292720336
121212_1	3	0.729435363133
121223_1	4	0.658585440673
121223_2	4	0.658585440673
121223_3	3	0.729435363133
122312_1	4	0.658585440673
122312_2	4	0.658585440673
122312_3	4	0.658585440673
122313_1	3	0.729435363133
122313_2	3	0.729435363133
122313_3	3	0.729435363133
122323_1	3	0.729435363133
122323_2	4	0.658585440673
122323_3	4	0.658585440673
12121212_1	4	0.658585440673
12121223_1	6	0.558728083469
12121223_2	6	0.558728083469
12121223_3	4	0.658585440673
12122312_1	7	0.520764078205
12122312_2	7	0.520764078205
12122312_3	6	0.558728083469
12122313_1	6	0.558728083469
12122313_2	6	0.558728083469
12122313_3	5	0.603629971347
12122323_1	6	0.558728083469
12122323_2	6	0.558728083469
12122323_3	6	0.558728083469
12231212_1	7	0.520764078205
12231212_2	7	0.520764078205
12231212_3	6	0.558728083469
12231213_1	6	0.558728083469
12231213_2	6	0.558728083469
12231213_3	6	0.558728083469
12231223_1	6	0.558728083469
12231223_2	6	0.558728083469
12231223_3	6	0.558728083469
12231312_1	4	0.658585440673
12231312_2	4	0.658585440673
12231312_3	4	0.658585440673
12231313_1	6	0.558728083469
12231313_2	5	0.603629971347
12231313_3	6	0.558728083469
12231323_1	5	0.603629971347
12231323_2	5	0.603629971347
12231323_3	5	0.603629971347
12232312_1	6	0.558728083469
12232312_2	7	0.520764078205
12232312_3	7	0.520764078205
12232313_1	5	0.603629971347
12232313_2	6	0.558728083469
12232313_3	6	0.558728083469
12232323_1	4	0.658585440673
12232323_2	6	0.558728083469
12232323_3	6	0.558728083469
